tool,strain,length,flag,position,threshold,cov,n
breakdancer,CBA_J,264234,TN,12557530,10000,4,1
breakdancer,CBA_J,20882,TN,14235928,10000,4,1
breakdancer,CBA_J,4028,TN,14257402,10000,4,1
breakdancer,CBA_J,734372,TN,14792709,10000,4,1
breakdancer,CBA_J,311916,TN,15527513,10000,4,1
breakdancer,CBA_J,177,TN,15918206,10000,4,1
breakdancer,CBA_J,18380,TN,17262002,10000,4,1
breakdancer,CBA_J,10542,TN,17857680,10000,4,1
breakdancer,CBA_J,67138,TN,17868670,10000,4,1
breakdancer,CBA_J,116647,TN,17942286,10000,4,1
breakdancer,CBA_J,35767,TN,18060945,10000,4,1
breakdancer,CBA_J,151197,TN,18699699,10000,4,1
breakdancer,CBA_J,77889,TN,19985450,10000,4,1
breakdancer,CBA_J,75982,TN,20063813,10000,4,1
breakdancer,CBA_J,11129,TN,20755397,10000,4,1
breakdancer,CBA_J,31336,TN,22409689,10000,4,1
breakdancer,CBA_J,70666,TN,22651732,10000,4,1
breakdancer,CBA_J,48960,TN,23010299,10000,4,1
breakdancer,CBA_J,16294,TN,23059704,10000,4,1
breakdancer,CBA_J,35747,TN,23228184,10000,4,1
breakdancer,CBA_J,5625,TN,23478970,10000,4,1
breakdancer,CBA_J,18144,TN,23603686,10000,4,1
breakdancer,CBA_J,53494,TN,23622353,10000,4,1
breakdancer,CBA_J,73770,TN,23676749,10000,4,1
breakdancer,CBA_J,9854,TN,24042253,10000,4,1
breakdancer,CBA_J,24416,TN,24053280,10000,4,1
breakdancer,CBA_J,81769,TN,24613441,10000,4,1
breakdancer,CBA_J,77528,TN,24697140,10000,4,1
breakdancer,CBA_J,51097,TN,24775700,10000,4,1
breakdancer,CBA_J,113995,TN,24919167,10000,4,1
breakdancer,CBA_J,39644,TN,36763335,10000,4,1
breakdancer,CBA_J,254612,TN,36803278,10000,4,1
breakdancer,CBA_J,22128,TN,37595291,10000,4,1
breakdancer,CBA_J,12926,TN,39524272,10000,4,1
breakdancer,CBA_J,-153,TN,42109799,10000,4,1
breakdancer,CBA_J,58489,TN,42939824,10000,4,1
breakdancer,CBA_J,184,TN,45371940,10000,4,1
breakdancer,CBA_J,326530,TN,45372605,10000,4,1
breakdancer,CBA_J,22419,TN,47172167,10000,4,1
breakdancer,CBA_J,100938,TN,47593316,10000,4,1
breakdancer,CBA_J,1100,TN,51550020,10000,4,1
breakdancer,CBA_J,14237,TN,52971351,10000,4,1
breakdancer,CBA_J,22789,TN,57135812,10000,4,1
breakdancer,CBA_J,81382,TN,57520632,10000,4,1
breakdancer,CBA_J,354870,TN,58967434,10000,4,1
breakdancer,CBA_J,71549,TN,59531756,10000,4,1
breakdancer,CBA_J,51656,TN,59610511,10000,4,1
breakdancer,CBA_J,4792,TN,59820224,10000,4,1
breakdancer,CBA_J,45291,TN,59826681,10000,4,1
breakdancer,CBA_J,18676,TN,59999999,10000,4,1
breakdancer,CBA_J,35288,TN,60537447,10000,4,1
breakdancer,CBA_J,1422,TN,60642373,10000,4,1
breakdancer,CBA_J,41478,TN,60650225,10000,4,1
breakdancer,CBA_J,11443,TN,60692234,10000,4,1
breakdancer,CBA_J,233028,TN,6057659,10000,4,2
breakdancer,CBA_J,1219850,TN,8890418,10000,4,2
breakdancer,CBA_J,43659,TN,10671283,10000,4,2
breakdancer,CBA_J,2174,TN,10715400,10000,4,2
breakdancer,CBA_J,42012,TN,11942719,10000,4,2
breakdancer,CBA_J,1225,TN,12082763,10000,4,2
breakdancer,CBA_J,495,TN,12084321,10000,4,2
breakdancer,CBA_J,735,TN,12085493,10000,4,2
breakdancer,CBA_J,71384,TN,12086709,10000,4,2
breakdancer,CBA_J,4686,TN,13867116,10000,4,2
breakdancer,CBA_J,-517,TN,14257265,10000,4,2
breakdancer,CBA_J,734424,TN,14792658,10000,4,2
breakdancer,CBA_J,311898,TN,15527513,10000,4,2
breakdancer,CBA_J,60499,TN,15846589,10000,4,2
breakdancer,CBA_J,13918,TN,17247157,10000,4,2
breakdancer,CBA_J,10493,TN,17857639,10000,4,2
breakdancer,CBA_J,67053,TN,17868670,10000,4,2
breakdancer,CBA_J,116612,TN,17942321,10000,4,2
breakdancer,CBA_J,35896,TN,18060793,10000,4,2
breakdancer,CBA_J,77590,TN,19985653,10000,4,2
breakdancer,CBA_J,76100,TN,20063757,10000,4,2
breakdancer,CBA_J,31038,TN,22409689,10000,4,2
breakdancer,CBA_J,70720,TN,22651681,10000,4,2
breakdancer,CBA_J,-361,TN,23010203,10000,4,2
breakdancer,CBA_J,49027,TN,23010203,10000,4,2
breakdancer,CBA_J,5302,TN,23228174,10000,4,2
breakdancer,CBA_J,30042,TN,23233905,10000,4,2
breakdancer,CBA_J,5638,TN,23478970,10000,4,2
breakdancer,CBA_J,19910,TN,23548419,10000,4,2
breakdancer,CBA_J,73705,TN,23676972,10000,4,2
breakdancer,CBA_J,12107,TN,23944706,10000,4,2
breakdancer,CBA_J,39221,TN,24078022,10000,4,2
breakdancer,CBA_J,29505,TN,24117685,10000,4,2
breakdancer,CBA_J,81763,TN,24613503,10000,4,2
breakdancer,CBA_J,77459,TN,24697149,10000,4,2
breakdancer,CBA_J,3694,TN,24908494,10000,4,2
breakdancer,CBA_J,113883,TN,24919169,10000,4,2
breakdancer,CBA_J,113515,TN,37481350,10000,4,2
breakdancer,CBA_J,22052,TN,37595377,10000,4,2
breakdancer,CBA_J,174298,TN,37624486,10000,4,2
breakdancer,CBA_J,44422,TN,37799293,10000,4,2
breakdancer,CBA_J,176125,TN,37844451,10000,4,2
breakdancer,CBA_J,134864,TN,38080364,10000,4,2
breakdancer,CBA_J,159449,TN,38215605,10000,4,2
breakdancer,CBA_J,599,TN,39516886,10000,4,2
breakdancer,CBA_J,12910,TN,39524275,10000,4,2
breakdancer,CBA_J,155810,TN,42783598,10000,4,2
breakdancer,CBA_J,58618,TN,42939824,10000,4,2
breakdancer,CBA_J,34674,TN,45096482,10000,4,2
breakdancer,CBA_J,218,TN,45371930,10000,4,2
breakdancer,CBA_J,326454,TN,45372602,10000,4,2
breakdancer,CBA_J,293716,TN,47196448,10000,4,2
breakdancer,CBA_J,100923,TN,47593351,10000,4,2
breakdancer,CBA_J,33765,TN,52725809,10000,4,2
breakdancer,CBA_J,78591,TN,52760464,10000,4,2
breakdancer,CBA_J,14207,TN,52971307,10000,4,2
breakdancer,CBA_J,41183,TN,56215842,10000,4,2
breakdancer,CBA_J,22654,TN,57135812,10000,4,2
breakdancer,CBA_J,82927,TN,57431305,10000,4,2
breakdancer,CBA_J,81301,TN,57520632,10000,4,2
breakdancer,CBA_J,51672,TN,59610511,10000,4,2
breakdancer,CBA_J,46767,TN,59767308,10000,4,2
breakdancer,CBA_J,14564,TN,59983796,10000,4,2
breakdancer,CBA_J,18893,TN,59999847,10000,4,2
breakdancer,CBA_J,31094,TN,60025007,10000,4,2
breakdancer,CBA_J,6717,TN,60650247,10000,4,2
breakdancer,CBA_J,34064,TN,60657622,10000,4,2
breakdancer,CBA_J,11271,TN,60692251,10000,4,2
breakdancer,CBA_J,44666,TN,60880477,10000,4,2
breakdancer,CBA_J,89266,TN,6290862,10000,4,3
breakdancer,CBA_J,47689,TN,10110572,10000,4,3
breakdancer,CBA_J,102475,TN,10568479,10000,4,3
breakdancer,CBA_J,83542,TN,11985243,10000,4,3
breakdancer,CBA_J,12961,TN,12069358,10000,4,3
breakdancer,CBA_J,1385,TN,12082603,10000,4,3
breakdancer,CBA_J,1702,TN,12084558,10000,4,3
breakdancer,CBA_J,71364,TN,12086749,10000,4,3
breakdancer,CBA_J,47200,TN,12509341,10000,4,3
breakdancer,CBA_J,264291,TN,12557483,10000,4,3
breakdancer,CBA_J,37863,TN,14173195,10000,4,3
breakdancer,CBA_J,4283,TN,14257265,10000,4,3
breakdancer,CBA_J,-6429,TN,14267977,10000,4,3
breakdancer,CBA_J,59483,TN,15846589,10000,4,3
breakdancer,CBA_J,134,TN,15906930,10000,4,3
breakdancer,CBA_J,18410,TN,17262002,10000,4,3
breakdancer,CBA_J,116298,TN,17942457,10000,4,3
breakdancer,CBA_J,151200,TN,18699686,10000,4,3
breakdancer,CBA_J,77858,TN,19985550,10000,4,3
breakdancer,CBA_J,-349,TN,20063757,10000,4,3
breakdancer,CBA_J,75879,TN,20063887,10000,4,3
breakdancer,CBA_J,-212,TN,21881840,10000,4,3
breakdancer,CBA_J,31296,TN,22409694,10000,4,3
breakdancer,CBA_J,70412,TN,22651876,10000,4,3
breakdancer,CBA_J,35120,TN,23449500,10000,4,3
breakdancer,CBA_J,53360,TN,23622426,10000,4,3
breakdancer,CBA_J,73738,TN,23676749,10000,4,3
breakdancer,CBA_J,39253,TN,23753995,10000,4,3
breakdancer,CBA_J,12142,TN,23944738,10000,4,3
breakdancer,CBA_J,-433,TN,24613441,10000,4,3
breakdancer,CBA_J,81601,TN,24613441,10000,4,3
breakdancer,CBA_J,77717,TN,24696988,10000,4,3
breakdancer,CBA_J,3700,TN,24908494,10000,4,3
breakdancer,CBA_J,113866,TN,24919252,10000,4,3
breakdancer,CBA_J,50878,TN,25033700,10000,4,3
breakdancer,CBA_J,126132,TN,32750226,10000,4,3
breakdancer,CBA_J,22164,TN,37595305,10000,4,3
breakdancer,CBA_J,176116,TN,37844451,10000,4,3
breakdancer,CBA_J,7939,TN,38021221,10000,4,3
breakdancer,CBA_J,744,TN,39419826,10000,4,3
breakdancer,CBA_J,270538,TN,40237918,10000,4,3
breakdancer,CBA_J,58468,TN,42939824,10000,4,3
breakdancer,CBA_J,50684,TN,43952055,10000,4,3
breakdancer,CBA_J,-8023,TN,45371930,10000,4,3
breakdancer,CBA_J,326408,TN,45372602,10000,4,3
breakdancer,CBA_J,52869,TN,45706231,10000,4,3
breakdancer,CBA_J,1653,TN,47156587,10000,4,3
breakdancer,CBA_J,19792,TN,51550020,10000,4,3
breakdancer,CBA_J,78029,TN,51570259,10000,4,3
breakdancer,CBA_J,26050,TN,52725795,10000,4,3
breakdancer,CBA_J,86882,TN,52752166,10000,4,3
breakdancer,CBA_J,14163,TN,52971306,10000,4,3
breakdancer,CBA_J,-455,TN,57135812,10000,4,3
breakdancer,CBA_J,22778,TN,57135812,10000,4,3
breakdancer,CBA_J,82913,TN,57431316,10000,4,3
breakdancer,CBA_J,81280,TN,57520666,10000,4,3
breakdancer,CBA_J,52426,TN,57774652,10000,4,3
breakdancer,CBA_J,354888,TN,58967436,10000,4,3
breakdancer,CBA_J,71725,TN,59531547,10000,4,3
breakdancer,CBA_J,51597,TN,59610547,10000,4,3
breakdancer,CBA_J,46646,TN,59767421,10000,4,3
breakdancer,CBA_J,51799,TN,59820224,10000,4,3
breakdancer,CBA_J,31275,TN,60024960,10000,4,3
breakdancer,CBA_J,17974,TN,60291356,10000,4,3
breakdancer,CBA_J,37801,TN,60309752,10000,4,3
breakdancer,CBA_J,-1127,TN,60642339,10000,4,3
breakdancer,CBA_J,1455,TN,60642339,10000,4,3
breakdancer,CBA_J,3150,TN,60650387,10000,4,3
breakdancer,CBA_J,34039,TN,60657622,10000,4,3
breakdancer,CBA_J,11433,TN,60692236,10000,4,3
breakdancer,CBA_J,44857,TN,60880479,10000,4,3
breakdancer,CBA_J,233625,TN,6056929,10000,4,4
breakdancer,CBA_J,12998,TN,12069358,10000,4,4
breakdancer,CBA_J,1305,TN,12082687,10000,4,4
breakdancer,CBA_J,1913,TN,12084321,10000,4,4
breakdancer,CBA_J,71382,TN,12086709,10000,4,4
breakdancer,CBA_J,13085,TN,14011442,10000,4,4
breakdancer,CBA_J,23725,TN,14211750,10000,4,4
breakdancer,CBA_J,20993,TN,14235834,10000,4,4
breakdancer,CBA_J,4283,TN,14257265,10000,4,4
breakdancer,CBA_J,-6429,TN,14267977,10000,4,4
breakdancer,CBA_J,734418,TN,14792646,10000,4,4
breakdancer,CBA_J,311916,TN,15527513,10000,4,4
breakdancer,CBA_J,59434,TN,15846693,10000,4,4
breakdancer,CBA_J,2495,TN,15906928,10000,4,4
breakdancer,CBA_J,3449,TN,15914890,10000,4,4
breakdancer,CBA_J,18197,TN,17261997,10000,4,4
breakdancer,CBA_J,-1258,TN,17281611,10000,4,4
breakdancer,CBA_J,10547,TN,17857639,10000,4,4
breakdancer,CBA_J,67137,TN,17868720,10000,4,4
breakdancer,CBA_J,151288,TN,18699572,10000,4,4
breakdancer,CBA_J,77862,TN,19985551,10000,4,4
breakdancer,CBA_J,76111,TN,20063757,10000,4,4
breakdancer,CBA_J,11153,TN,20755380,10000,4,4
breakdancer,CBA_J,70740,TN,22651683,10000,4,4
breakdancer,CBA_J,25385,TN,22908535,10000,4,4
breakdancer,CBA_J,50153,TN,23158771,10000,4,4
breakdancer,CBA_J,5302,TN,23228174,10000,4,4
breakdancer,CBA_J,29964,TN,23233715,10000,4,4
breakdancer,CBA_J,-453,TN,23264418,10000,4,4
breakdancer,CBA_J,5668,TN,23478970,10000,4,4
breakdancer,CBA_J,12100,TN,23944836,10000,4,4
breakdancer,CBA_J,-1877,TN,24042274,10000,4,4
breakdancer,CBA_J,9771,TN,24042274,10000,4,4
breakdancer,CBA_J,77696,TN,24696988,10000,4,4
breakdancer,CBA_J,51091,TN,24775866,10000,4,4
breakdancer,CBA_J,42102,TN,24833525,10000,4,4
breakdancer,CBA_J,113992,TN,24919164,10000,4,4
breakdancer,CBA_J,51060,TN,25033597,10000,4,4
breakdancer,CBA_J,12860,TN,39524261,10000,4,4
breakdancer,CBA_J,270283,TN,40237918,10000,4,4
breakdancer,CBA_J,120751,TN,41526972,10000,4,4
breakdancer,CBA_J,34704,TN,45096482,10000,4,4
breakdancer,CBA_J,173,TN,45371976,10000,4,4
breakdancer,CBA_J,326293,TN,45372659,10000,4,4
breakdancer,CBA_J,-7084,TN,45706228,10000,4,4
breakdancer,CBA_J,91526,TN,47602627,10000,4,4
breakdancer,CBA_J,1007,TN,51550020,10000,4,4
breakdancer,CBA_J,25955,TN,52725795,10000,4,4
breakdancer,CBA_J,86916,TN,52752108,10000,4,4
breakdancer,CBA_J,14154,TN,52971307,10000,4,4
breakdancer,CBA_J,22621,TN,57135941,10000,4,4
breakdancer,CBA_J,46603,TN,59767454,10000,4,4
breakdancer,CBA_J,4836,TN,59820224,10000,4,4
breakdancer,CBA_J,45147,TN,59826681,10000,4,4
breakdancer,CBA_J,37984,TN,60309623,10000,4,4
breakdancer,CBA_J,-1103,TN,60642339,10000,4,4
breakdancer,CBA_J,1452,TN,60642339,10000,4,4
breakdancer,CBA_J,6707,TN,60650318,10000,4,4
breakdancer,CBA_J,34067,TN,60657622,10000,4,4
breakdancer,CBA_J,11341,TN,60692339,10000,4,4
breakdancer,CBA_J,2141,TN,10715399,10000,4,5
breakdancer,CBA_J,4005,TN,14257506,10000,4,5
breakdancer,CBA_J,45782,TN,14267977,10000,4,5
breakdancer,CBA_J,221185,TN,14569902,10000,4,5
breakdancer,CBA_J,734432,TN,14792646,10000,4,5
breakdancer,CBA_J,311902,TN,15527513,10000,4,5
breakdancer,CBA_J,59499,TN,15846588,10000,4,5
breakdancer,CBA_J,10301,TN,15906928,10000,4,5
breakdancer,CBA_J,18420,TN,17261995,10000,4,5
breakdancer,CBA_J,-1297,TN,17281712,10000,4,5
breakdancer,CBA_J,59451,TN,17868675,10000,4,5
breakdancer,CBA_J,7199,TN,17928561,10000,4,5
breakdancer,CBA_J,116616,TN,17942317,10000,4,5
breakdancer,CBA_J,35745,TN,18060878,10000,4,5
breakdancer,CBA_J,91520,TN,19322908,10000,4,5
breakdancer,CBA_J,-1779,TN,19985559,10000,4,5
breakdancer,CBA_J,77672,TN,19985716,10000,4,5
breakdancer,CBA_J,11163,TN,20755380,10000,4,5
breakdancer,CBA_J,153579,TN,21982454,10000,4,5
breakdancer,CBA_J,48912,TN,23010199,10000,4,5
breakdancer,CBA_J,35781,TN,23228174,10000,4,5
breakdancer,CBA_J,5680,TN,23478970,10000,4,5
breakdancer,CBA_J,53528,TN,23622352,10000,4,5
breakdancer,CBA_J,12272,TN,23944704,10000,4,5
breakdancer,CBA_J,77680,TN,24696988,10000,4,5
breakdancer,CBA_J,51298,TN,24775700,10000,4,5
breakdancer,CBA_J,3705,TN,24908494,10000,4,5
breakdancer,CBA_J,161865,TN,32576451,10000,4,5
breakdancer,CBA_J,38961,TN,36763850,10000,4,5
breakdancer,CBA_J,254729,TN,36803144,10000,4,5
breakdancer,CBA_J,22157,TN,37595303,10000,4,5
breakdancer,CBA_J,175861,TN,37844611,10000,4,5
breakdancer,CBA_J,4080,TN,39388321,10000,4,5
breakdancer,CBA_J,62110,TN,39537825,10000,4,5
breakdancer,CBA_J,25027,TN,42059797,10000,4,5
breakdancer,CBA_J,34663,TN,45096494,10000,4,5
breakdancer,CBA_J,326489,TN,45372656,10000,4,5
breakdancer,CBA_J,2946,TN,47593325,10000,4,5
breakdancer,CBA_J,91406,TN,47602848,10000,4,5
breakdancer,CBA_J,14305,TN,52971307,10000,4,5
breakdancer,CBA_J,41198,TN,56215833,10000,4,5
breakdancer,CBA_J,-482,TN,57135812,10000,4,5
breakdancer,CBA_J,22498,TN,57136024,10000,4,5
breakdancer,CBA_J,81376,TN,57520661,10000,4,5
breakdancer,CBA_J,51654,TN,59610511,10000,4,5
breakdancer,CBA_J,46630,TN,59767428,10000,4,5
breakdancer,CBA_J,4871,TN,59820224,10000,4,5
breakdancer,CBA_J,18590,TN,60000085,10000,4,5
breakdancer,CBA_J,31256,TN,60024964,10000,4,5
breakdancer,CBA_J,37819,TN,60309791,10000,4,5
breakdancer,CBA_J,1317,TN,60642339,10000,4,5
breakdancer,CBA_J,6721,TN,60650234,10000,4,5
breakdancer,CBA_J,34081,TN,60657622,10000,4,5
breakdancer,CBA_J,11281,TN,60692396,10000,4,5
breakdancer,CBA_J,233013,TN,6057664,10000,4,6
breakdancer,CBA_J,8892,TN,8727642,10000,4,6
breakdancer,CBA_J,71238,TN,12086709,10000,4,6
breakdancer,CBA_J,47166,TN,12509324,10000,4,6
breakdancer,CBA_J,257433,TN,12557531,10000,4,6
breakdancer,CBA_J,6334,TN,12815357,10000,4,6
breakdancer,CBA_J,230079,TN,13540433,10000,4,6
breakdancer,CBA_J,89505,TN,13777171,10000,4,6
breakdancer,CBA_J,4754,TN,13867048,10000,4,6
breakdancer,CBA_J,38055,TN,14173171,10000,4,6
breakdancer,CBA_J,23654,TN,14211678,10000,4,6
breakdancer,CBA_J,20930,TN,14235834,10000,4,6
breakdancer,CBA_J,4143,TN,14257381,10000,4,6
breakdancer,CBA_J,-5426,TN,15914864,10000,4,6
breakdancer,CBA_J,18352,TN,17262046,10000,4,6
breakdancer,CBA_J,35890,TN,18060796,10000,4,6
breakdancer,CBA_J,21094,TN,18100601,10000,4,6
breakdancer,CBA_J,151065,TN,18699589,10000,4,6
breakdancer,CBA_J,77828,TN,19985551,10000,4,6
breakdancer,CBA_J,76013,TN,20063842,10000,4,6
breakdancer,CBA_J,11140,TN,20755380,10000,4,6
breakdancer,CBA_J,31242,TN,22409732,10000,4,6
breakdancer,CBA_J,70739,TN,22651681,10000,4,6
breakdancer,CBA_J,75569,TN,22934235,10000,4,6
breakdancer,CBA_J,49066,TN,23010310,10000,4,6
breakdancer,CBA_J,50052,TN,23158789,10000,4,6
breakdancer,CBA_J,14955,TN,23218404,10000,4,6
breakdancer,CBA_J,30216,TN,23233715,10000,4,6
breakdancer,CBA_J,28599,TN,23449464,10000,4,6
breakdancer,CBA_J,5499,TN,23478970,10000,4,6
breakdancer,CBA_J,18052,TN,23603689,10000,4,6
breakdancer,CBA_J,-473,TN,23622353,10000,4,6
breakdancer,CBA_J,53502,TN,23622353,10000,4,6
breakdancer,CBA_J,73940,TN,23676769,10000,4,6
breakdancer,CBA_J,12227,TN,23944715,10000,4,6
breakdancer,CBA_J,24454,TN,24053280,10000,4,6
breakdancer,CBA_J,81738,TN,24613502,10000,4,6
breakdancer,CBA_J,77508,TN,24697176,10000,4,6
breakdancer,CBA_J,-383,TN,25262393,10000,4,6
breakdancer,CBA_J,38914,TN,36763850,10000,4,6
breakdancer,CBA_J,254754,TN,36803144,10000,4,6
breakdancer,CBA_J,422568,TN,37058406,10000,4,6
breakdancer,CBA_J,113568,TN,37481343,10000,4,6
breakdancer,CBA_J,22133,TN,37595345,10000,4,6
breakdancer,CBA_J,174258,TN,37624486,10000,4,6
breakdancer,CBA_J,988,TN,39429213,10000,4,6
breakdancer,CBA_J,120827,TN,41527151,10000,4,6
breakdancer,CBA_J,155972,TN,42783482,10000,4,6
breakdancer,CBA_J,58489,TN,42939862,10000,4,6
breakdancer,CBA_J,588,TN,45089415,10000,4,6
breakdancer,CBA_J,34822,TN,45096482,10000,4,6
breakdancer,CBA_J,327192,TN,45371930,10000,4,6
breakdancer,CBA_J,33526,TN,46719111,10000,4,6
breakdancer,CBA_J,100981,TN,47593316,10000,4,6
breakdancer,CBA_J,9615,TN,48095949,10000,4,6
breakdancer,CBA_J,19563,TN,51550059,10000,4,6
breakdancer,CBA_J,78105,TN,51570165,10000,4,6
breakdancer,CBA_J,40934,TN,56216083,10000,4,6
breakdancer,CBA_J,22745,TN,57135812,10000,4,6
breakdancer,CBA_J,82815,TN,57431340,10000,4,6
breakdancer,CBA_J,81393,TN,57520632,10000,4,6
breakdancer,CBA_J,51636,TN,59610511,10000,4,6
breakdancer,CBA_J,46750,TN,59767319,10000,4,6
breakdancer,CBA_J,4740,TN,59820236,10000,4,6
breakdancer,CBA_J,45328,TN,59826681,10000,4,6
breakdancer,CBA_J,18795,TN,59999847,10000,4,6
breakdancer,CBA_J,31071,TN,60024960,10000,4,6
breakdancer,CBA_J,37819,TN,60309623,10000,4,6
breakdancer,CBA_J,-1234,TN,60642339,10000,4,6
breakdancer,CBA_J,1254,TN,60642339,10000,4,6
breakdancer,CBA_J,6805,TN,60650224,10000,4,6
breakdancer,CBA_J,33797,TN,60657622,10000,4,6
breakdancer,CBA_J,-648,TN,60692234,10000,4,6
breakdancer,CBA_J,248985,TN,8451963,10000,4,7
breakdancer,CBA_J,7639,TN,10158613,10000,4,7
breakdancer,CBA_J,71254,TN,12086709,10000,4,7
breakdancer,CBA_J,13064,TN,14011442,10000,4,7
breakdancer,CBA_J,38039,TN,14173175,10000,4,7
breakdancer,CBA_J,4250,TN,14257266,10000,4,7
breakdancer,CBA_J,734402,TN,14792679,10000,4,7
breakdancer,CBA_J,311731,TN,15527672,10000,4,7
breakdancer,CBA_J,59483,TN,15846589,10000,4,7
breakdancer,CBA_J,153,TN,15906928,10000,4,7
breakdancer,CBA_J,10618,TN,17857639,10000,4,7
breakdancer,CBA_J,67192,TN,17868670,10000,4,7
breakdancer,CBA_J,151168,TN,18699570,10000,4,7
breakdancer,CBA_J,91528,TN,19322877,10000,4,7
breakdancer,CBA_J,76140,TN,20063757,10000,4,7
breakdancer,CBA_J,38120,TN,21881850,10000,4,7
breakdancer,CBA_J,41718,TN,21934505,10000,4,7
breakdancer,CBA_J,153736,TN,21982428,10000,4,7
breakdancer,CBA_J,31078,TN,22409689,10000,4,7
breakdancer,CBA_J,16393,TN,22443663,10000,4,7
breakdancer,CBA_J,70446,TN,22651876,10000,4,7
breakdancer,CBA_J,-401,TN,23010199,10000,4,7
breakdancer,CBA_J,41157,TN,23018180,10000,4,7
breakdancer,CBA_J,4530,TN,23228915,10000,4,7
breakdancer,CBA_J,5678,TN,23478970,10000,4,7
breakdancer,CBA_J,18289,TN,23603563,10000,4,7
breakdancer,CBA_J,53357,TN,23622461,10000,4,7
breakdancer,CBA_J,73891,TN,23676749,10000,4,7
breakdancer,CBA_J,39280,TN,23753995,10000,4,7
breakdancer,CBA_J,12234,TN,23944704,10000,4,7
breakdancer,CBA_J,9830,TN,24042258,10000,4,7
breakdancer,CBA_J,24264,TN,24053436,10000,4,7
breakdancer,CBA_J,81685,TN,24613525,10000,4,7
breakdancer,CBA_J,77699,TN,24696985,10000,4,7
breakdancer,CBA_J,51152,TN,24775866,10000,4,7
breakdancer,CBA_J,3651,TN,24908494,10000,4,7
breakdancer,CBA_J,73463,TN,26270409,10000,4,7
breakdancer,CBA_J,38930,TN,36763850,10000,4,7
breakdancer,CBA_J,22130,TN,37595291,10000,4,7
breakdancer,CBA_J,134539,TN,38080525,10000,4,7
breakdancer,CBA_J,159563,TN,38215454,10000,4,7
breakdancer,CBA_J,6820,TN,41929647,10000,4,7
breakdancer,CBA_J,58550,TN,42939929,10000,4,7
breakdancer,CBA_J,327164,TN,45372006,10000,4,7
breakdancer,CBA_J,12981,TN,47158953,10000,4,7
breakdancer,CBA_J,22298,TN,47172297,10000,4,7
breakdancer,CBA_J,100900,TN,47593319,10000,4,7
breakdancer,CBA_J,414955,TN,52309657,10000,4,7
breakdancer,CBA_J,14304,TN,52971307,10000,4,7
breakdancer,CBA_J,519476,TN,55696085,10000,4,7
breakdancer,CBA_J,82951,TN,57431306,10000,4,7
breakdancer,CBA_J,81205,TN,57520845,10000,4,7
breakdancer,CBA_J,71617,TN,59531560,10000,4,7
breakdancer,CBA_J,46595,TN,59767463,10000,4,7
breakdancer,CBA_J,4845,TN,59820224,10000,4,7
breakdancer,CBA_J,45291,TN,59826681,10000,4,7
breakdancer,CBA_J,31191,TN,60024997,10000,4,7
breakdancer,CBA_J,37776,TN,60309810,10000,4,7
breakdancer,CBA_J,1402,TN,60642339,10000,4,7
breakdancer,CBA_J,6860,TN,60650250,10000,4,7
breakdancer,CBA_J,33892,TN,60657794,10000,4,7
breakdancer,CBA_J,11307,TN,60692370,10000,4,7
breakdancer,CBA_J,882,TN,61113350,10000,4,7
breakdancer,CBA_J,316738,TN,61193679,10000,4,7
breakdancer,CBA_J,15408,TN,12069399,10000,4,8
breakdancer,CBA_J,735,TN,12085493,10000,4,8
breakdancer,CBA_J,12956,TN,14011571,10000,4,8
breakdancer,CBA_J,37990,TN,14173238,10000,4,8
breakdancer,CBA_J,734181,TN,14792803,10000,4,8
breakdancer,CBA_J,311900,TN,15527519,10000,4,8
breakdancer,CBA_J,62852,TN,15846589,10000,4,8
breakdancer,CBA_J,2350,TN,15914886,10000,4,8
breakdancer,CBA_J,11057,TN,20755388,10000,4,8
breakdancer,CBA_J,31330,TN,22409689,10000,4,8
breakdancer,CBA_J,70687,TN,22651681,10000,4,8
breakdancer,CBA_J,49144,TN,23010199,10000,4,8
breakdancer,CBA_J,-600,TN,23228914,10000,4,8
breakdancer,CBA_J,5613,TN,23478970,10000,4,8
breakdancer,CBA_J,12196,TN,23944739,10000,4,8
breakdancer,CBA_J,9748,TN,24042340,10000,4,8
breakdancer,CBA_J,24469,TN,24053280,10000,4,8
breakdancer,CBA_J,12179,TN,24287492,10000,4,8
breakdancer,CBA_J,81716,TN,24613494,10000,4,8
breakdancer,CBA_J,77490,TN,24697095,10000,4,8
breakdancer,CBA_J,51319,TN,24775700,10000,4,8
breakdancer,CBA_J,3388,TN,24908579,10000,4,8
breakdancer,CBA_J,-6980,TN,24919164,10000,4,8
breakdancer,CBA_J,113992,TN,24919164,10000,4,8
breakdancer,CBA_J,50888,TN,25033759,10000,4,8
breakdancer,CBA_J,167226,TN,32209577,10000,4,8
breakdancer,CBA_J,198764,TN,32377182,10000,4,8
breakdancer,CBA_J,126228,TN,32750226,10000,4,8
breakdancer,CBA_J,22098,TN,37595321,10000,4,8
breakdancer,CBA_J,176121,TN,37844476,10000,4,8
breakdancer,CBA_J,58402,TN,42939848,10000,4,8
breakdancer,CBA_J,34788,TN,45096498,10000,4,8
breakdancer,CBA_J,43447,TN,45132016,10000,4,8
breakdancer,CBA_J,326433,TN,45372730,10000,4,8
breakdancer,CBA_J,100888,TN,47593356,10000,4,8
breakdancer,CBA_J,14304,TN,52971307,10000,4,8
breakdancer,CBA_J,52482,TN,57774642,10000,4,8
