<<<<<<< HEAD
,flag,length,position,strain,threshold,tool
19068,TN,48254,27703162,A_J,100,breakdancer
19069,TN,52006,28156133,A_J,100,breakdancer
19070,TN,237114,28242430,A_J,100,breakdancer
19071,TN,83131,28492034,A_J,100,breakdancer
19072,TN,83131,28492034,A_J,100,breakdancer
19073,TN,171676,32000809,A_J,100,breakdancer
19074,TN,167303,32209572,A_J,100,breakdancer
19075,TN,28161,32738636,A_J,100,breakdancer
19076,TN,21222,32766979,A_J,100,breakdancer
19077,TN,88224,32788342,A_J,100,breakdancer
19078,TN,155593,34223998,A_J,100,breakdancer
19079,TN,29317,34380584,A_J,100,breakdancer
19080,TN,351891,34410422,A_J,100,breakdancer
19081,TN,351891,34410422,A_J,100,breakdancer
19082,TN,115527,34866490,A_J,100,breakdancer
19083,TN,115527,34866490,A_J,100,breakdancer
19084,TN,94236,34982160,A_J,100,breakdancer
19085,TN,39125,36763849,A_J,100,breakdancer
19086,TN,254902,36803144,A_J,100,breakdancer
19087,TN,108109,37478641,A_J,100,breakdancer
19088,TN,108109,37478641,A_J,100,breakdancer
19089,TN,7939,37586954,A_J,100,breakdancer
19090,TN,22182,37595291,A_J,100,breakdancer
19091,TN,174313,37624486,A_J,100,breakdancer
19092,TN,4543,37799192,A_J,100,breakdancer
19093,TN,121629,37897278,A_J,100,breakdancer
19094,TN,1272,38019337,A_J,100,breakdancer
19095,TN,577,38021221,A_J,100,breakdancer
19096,TN,7215,38021950,A_J,100,breakdancer
19097,TN,48938,38030065,A_J,100,breakdancer
19098,TN,247589,38382084,A_J,100,breakdancer
19099,TN,247589,38382084,A_J,100,breakdancer
19100,TN,247589,38382084,A_J,100,breakdancer
19101,TN,198504,38630043,A_J,100,breakdancer
19102,TN,140524,38847825,A_J,100,breakdancer
19103,TN,140524,38847825,A_J,100,breakdancer
19104,TN,7973,38988531,A_J,100,breakdancer
19105,TN,2556,39143102,A_J,100,breakdancer
19106,TN,4086,39388319,A_J,100,breakdancer
19107,TN,13813,39398660,A_J,100,breakdancer
19108,TN,89633,39426869,A_J,100,breakdancer
19109,TN,89633,39426869,A_J,100,breakdancer
19110,TN,919,39516782,A_J,100,breakdancer
19111,TN,12972,39524260,A_J,100,breakdancer
19112,TN,62102,39537820,A_J,100,breakdancer
19113,TN,85580,39607095,A_J,100,breakdancer
19114,TN,254218,39693008,A_J,100,breakdancer
19115,TN,254218,39693008,A_J,100,breakdancer
19116,TN,49205,39959836,A_J,100,breakdancer
19117,TN,77222,40018440,A_J,100,breakdancer
19118,TN,5271,40096342,A_J,100,breakdancer
19119,TN,29113,40208189,A_J,100,breakdancer
19120,TN,49913,40508839,A_J,100,breakdancer
19121,TN,6419,40923241,A_J,100,breakdancer
19122,TN,205592,41188173,A_J,100,breakdancer
19123,TN,73181,41394974,A_J,100,breakdancer
19124,TN,35506,41489792,A_J,100,breakdancer
19125,TN,114488,41648192,A_J,100,breakdancer
19126,TN,38922,41782933,A_J,100,breakdancer
19127,TN,38922,41782933,A_J,100,breakdancer
19128,TN,114025,41822446,A_J,100,breakdancer
19129,TN,114025,41822446,A_J,100,breakdancer
19130,TN,122952,41936628,A_J,100,breakdancer
19131,TN,8968,42085132,A_J,100,breakdancer
19132,TN,3431,42094350,A_J,100,breakdancer
19133,TN,11697,42097935,A_J,100,breakdancer
19134,TN,11697,42097935,A_J,100,breakdancer
19135,TN,4746,42109799,A_J,100,breakdancer
19136,TN,4746,42109799,A_J,100,breakdancer
19137,TN,91023,42350310,A_J,100,breakdancer
19138,TN,21934,42441535,A_J,100,breakdancer
19139,TN,91623,42463709,A_J,100,breakdancer
19140,TN,6357,42558884,A_J,100,breakdancer
19141,TN,6357,42558884,A_J,100,breakdancer
19142,TN,217564,42565463,A_J,100,breakdancer
19143,TN,217564,42565463,A_J,100,breakdancer
19144,TN,58626,42939824,A_J,100,breakdancer
19145,TN,13987,43005059,A_J,100,breakdancer
19146,TN,26995,43020054,A_J,100,breakdancer
19147,TN,63470,43081560,A_J,100,breakdancer
19148,TN,112764,43239890,A_J,100,breakdancer
19149,TN,169479,43353521,A_J,100,breakdancer
19150,TN,54915,43523447,A_J,100,breakdancer
19151,TN,79003,43634126,A_J,100,breakdancer
19152,TN,151496,43713343,A_J,100,breakdancer
19153,TN,50728,43952013,A_J,100,breakdancer
19154,TN,44997,44224943,A_J,100,breakdancer
19155,TN,44997,44224943,A_J,100,breakdancer
19156,TN,120364,44492083,A_J,100,breakdancer
19157,TN,13033,44613067,A_J,100,breakdancer
19158,TN,21375,45198274,A_J,100,breakdancer
19159,TN,21375,45198274,A_J,100,breakdancer
19160,TN,410747,45288419,A_J,100,breakdancer
19161,TN,410747,45288419,A_J,100,breakdancer
19162,TN,410747,45288419,A_J,100,breakdancer
19163,TN,52879,45706228,A_J,100,breakdancer
19164,TN,52879,45706228,A_J,100,breakdancer
19165,TN,51313,45759300,A_J,100,breakdancer
19166,TN,207182,45810858,A_J,100,breakdancer
19167,TN,2986,46018217,A_J,100,breakdancer
19168,TN,8763,46218313,A_J,100,breakdancer
19169,TN,1774,46536883,A_J,100,breakdancer
19170,TN,6698,46538795,A_J,100,breakdancer
19171,TN,21247,46545654,A_J,100,breakdancer
19172,TN,21247,46545654,A_J,100,breakdancer
19173,TN,38219,46567071,A_J,100,breakdancer
19174,TN,66992,46651734,A_J,100,breakdancer
19175,TN,228248,46753557,A_J,100,breakdancer
19176,TN,228248,46753557,A_J,100,breakdancer
19177,TN,228248,46753557,A_J,100,breakdancer
19178,TN,69720,47086604,A_J,100,breakdancer
19179,TN,1709,47156559,A_J,100,breakdancer
19180,TN,4293,47158953,A_J,100,breakdancer
19181,TN,7515,47164477,A_J,100,breakdancer
19182,TN,22471,47172146,A_J,100,breakdancer
19183,TN,293873,47196448,A_J,100,breakdancer
19184,TN,203771,47490550,A_J,100,breakdancer
19185,TN,254385,47695215,A_J,100,breakdancer
19186,TN,23428,47950026,A_J,100,breakdancer
19187,TN,79558,47974157,A_J,100,breakdancer
19188,TN,79558,47974157,A_J,100,breakdancer
19189,TN,79558,47974157,A_J,100,breakdancer
19190,TN,51065,48054609,A_J,100,breakdancer
19191,TN,51065,48054609,A_J,100,breakdancer
19192,TN,23513,48106029,A_J,100,breakdancer
19193,TN,82785,48433976,A_J,100,breakdancer
19194,TN,82785,48433976,A_J,100,breakdancer
19195,TN,82785,48433976,A_J,100,breakdancer
19196,TN,25362,50601957,A_J,100,breakdancer
19197,TN,124949,50629269,A_J,100,breakdancer
19198,TN,124949,50629269,A_J,100,breakdancer
19199,TN,39626,50756164,A_J,100,breakdancer
19200,TN,32781,50796155,A_J,100,breakdancer
19201,TN,28433,50835068,A_J,100,breakdancer
19202,TN,28433,50835068,A_J,100,breakdancer
19203,TN,2555,50865988,A_J,100,breakdancer
19204,TN,22534,50868822,A_J,100,breakdancer
19205,TN,15342,50892394,A_J,100,breakdancer
19206,TN,16187,51092363,A_J,100,breakdancer
19207,TN,26083,52725794,A_J,100,breakdancer
19208,TN,128554,52839412,A_J,100,breakdancer
19209,TN,128554,52839412,A_J,100,breakdancer
19210,TN,14288,52971307,A_J,100,breakdancer
19211,TN,412034,55042817,A_J,100,breakdancer
19212,TN,412034,55042817,A_J,100,breakdancer
19213,TN,59944,55455057,A_J,100,breakdancer
19214,TN,608395,55519103,A_J,100,breakdancer
19215,TN,52562,57774587,A_J,100,breakdancer
19216,TN,180130,57832505,A_J,100,breakdancer
19217,TN,180130,57832505,A_J,100,breakdancer
19218,TN,180130,57832505,A_J,100,breakdancer
19219,TN,180130,57832505,A_J,100,breakdancer
19220,TN,40707,58319186,A_J,100,breakdancer
19221,TN,240943,58725787,A_J,100,breakdancer
19222,TN,8021,59213903,A_J,100,breakdancer
19223,TN,97539,59224784,A_J,100,breakdancer
19224,TN,109291,59422005,A_J,100,breakdancer
19225,TN,109291,59422005,A_J,100,breakdancer
19226,TN,71812,59531546,A_J,100,breakdancer
19227,TN,71812,59531546,A_J,100,breakdancer
19228,TN,51695,59610511,A_J,100,breakdancer
19229,TN,101716,59665032,A_J,100,breakdancer
19230,TN,101716,59665032,A_J,100,breakdancer
19231,TN,46785,59767300,A_J,100,breakdancer
19232,TN,4842,59820224,A_J,100,breakdancer
19233,TN,10062,59874885,A_J,100,breakdancer
19234,TN,67505,59885321,A_J,100,breakdancer
19235,TN,67505,59885321,A_J,100,breakdancer
19236,TN,14694,59983666,A_J,100,breakdancer
19237,TN,31292,60024946,A_J,100,breakdancer
19238,TN,13329,60056825,A_J,100,breakdancer
19239,TN,220566,60070304,A_J,100,breakdancer
19240,TN,220566,60070304,A_J,100,breakdancer
19241,TN,220566,60070304,A_J,100,breakdancer
19242,TN,220566,60070304,A_J,100,breakdancer
19243,TN,37984,60309623,A_J,100,breakdancer
19244,TN,174378,60354787,A_J,100,breakdancer
19245,TN,174378,60354787,A_J,100,breakdancer
19246,TN,174378,60354787,A_J,100,breakdancer
19247,TN,174378,60354787,A_J,100,breakdancer
19248,TN,174378,60354787,A_J,100,breakdancer
19249,TN,174378,60354787,A_J,100,breakdancer
19250,TN,12931,60572947,A_J,100,breakdancer
19251,TN,22525,60604788,A_J,100,breakdancer
19252,TN,13643,60627600,A_J,100,breakdancer
19253,TN,1456,60642338,A_J,100,breakdancer
19254,TN,3115,60654020,A_J,100,breakdancer
19255,TN,46065,60657621,A_J,100,breakdancer
19256,TN,46065,60657621,A_J,100,breakdancer
19257,TN,52756,60704766,A_J,100,breakdancer
19258,TN,55346,60773507,A_J,100,breakdancer
19259,TN,55346,60773507,A_J,100,breakdancer
19260,TN,55346,60773507,A_J,100,breakdancer
19261,TN,1833,60829469,A_J,100,breakdancer
19262,TN,18320,60834546,A_J,100,breakdancer
19263,TN,91367,60934034,A_J,100,breakdancer
19264,TN,919,61025771,A_J,100,breakdancer
19265,TN,852,61113384,A_J,100,breakdancer
19266,TN,48198,61135580,A_J,100,breakdancer
19267,TN,48198,61135580,A_J,100,breakdancer
19268,TN,239177,61192389,A_J,100,breakdancer
19269,TN,702652,3607513,A_J,100,BioGraph*
19270,TN,35459,4310399,A_J,100,BioGraph*
19271,TN,42317,4346052,A_J,100,BioGraph*
19272,TN,39596,4388604,A_J,100,BioGraph*
19273,TN,29232,4895762,A_J,100,BioGraph*
19274,TN,237633,4967357,A_J,100,BioGraph*
19275,TN,19981,5386375,A_J,100,BioGraph*
19276,TN,29104,5406822,A_J,100,BioGraph*
19277,TN,2923102,6026466,A_J,100,BioGraph*
19278,TN,7057,8957408,A_J,100,BioGraph*
19279,TN,477181,8964521,A_J,100,BioGraph*
19280,TN,477181,8964521,A_J,100,BioGraph*
19281,TN,477181,8964521,A_J,100,BioGraph*
19282,TN,566384,9507866,A_J,100,BioGraph*
19283,TN,31748,10074394,A_J,100,BioGraph*
19284,TN,3948,10106351,A_J,100,BioGraph*
19285,TN,47714,10110568,A_J,100,BioGraph*
19286,TN,7699,10158491,A_J,100,BioGraph*
19287,TN,13852,10166388,A_J,100,BioGraph*
19288,TN,147471,10180444,A_J,100,BioGraph*
19289,TN,157734,10327994,A_J,100,BioGraph*
19290,TN,102545,10568416,A_J,100,BioGraph*
19291,TN,129180,10673068,A_J,100,BioGraph*
19292,TN,5193,10802452,A_J,100,BioGraph*
19293,TN,342541,10808052,A_J,100,BioGraph*
19294,TN,342541,10808052,A_J,100,BioGraph*
19295,TN,342541,10808052,A_J,100,BioGraph*
19296,TN,7449,11152202,A_J,100,BioGraph*
19297,TN,57161,11159871,A_J,100,BioGraph*
19298,TN,189731,11577673,A_J,100,BioGraph*
19299,TN,171073,11767456,A_J,100,BioGraph*
19300,TN,171073,11767456,A_J,100,BioGraph*
19301,TN,3626,11938745,A_J,100,BioGraph*
19302,TN,235705,12579217,A_J,100,BioGraph*
19303,TN,235705,12579217,A_J,100,BioGraph*
19304,TN,6608,12815128,A_J,100,BioGraph*
19305,TN,177960,12823048,A_J,100,BioGraph*
19306,TN,311875,15527506,A_J,100,BioGraph*
19307,TN,554281,15846588,A_J,100,BioGraph*
19308,TN,554281,15846588,A_J,100,BioGraph*
19309,TN,554281,15846588,A_J,100,BioGraph*
19310,TN,451958,16400973,A_J,100,BioGraph*
19311,TN,164693,16853146,A_J,100,BioGraph*
19312,TN,40860,17020486,A_J,100,BioGraph*
19313,TN,11155,17061525,A_J,100,BioGraph*
19314,TN,173438,17072764,A_J,100,BioGraph*
19315,TN,173438,17072764,A_J,100,BioGraph*
19316,TN,45129,17247451,A_J,100,BioGraph*
19317,TN,50781,17292739,A_J,100,BioGraph*
19318,TN,50781,17292739,A_J,100,BioGraph*
19319,TN,1090785,17526538,A_J,100,BioGraph*
19320,TN,81291,18617514,A_J,100,BioGraph*
19321,TN,151280,18699569,A_J,100,BioGraph*
19322,TN,11165,18852449,A_J,100,BioGraph*
19323,TN,35272,18863730,A_J,100,BioGraph*
19324,TN,199856,19214679,A_J,100,BioGraph*
19325,TN,347275,19416202,A_J,100,BioGraph*
19326,TN,296206,19767165,A_J,100,BioGraph*
19327,TN,296206,19767165,A_J,100,BioGraph*
19328,TN,296206,19767165,A_J,100,BioGraph*
19329,TN,296206,19767165,A_J,100,BioGraph*
19330,TN,296206,19767165,A_J,100,BioGraph*
19331,TN,3876,20063756,A_J,100,BioGraph*
19332,TN,233647,20144372,A_J,100,BioGraph*
19333,TN,224431,20391132,A_J,100,BioGraph*
19334,TN,224431,20391132,A_J,100,BioGraph*
19335,TN,33594,20774711,A_J,100,BioGraph*
19336,TN,33594,20774711,A_J,100,BioGraph*
19337,TN,24668,21449705,A_J,100,BioGraph*
19338,TN,40817,21474494,A_J,100,BioGraph*
19339,TN,16981,21515557,A_J,100,BioGraph*
19340,TN,16009,21934323,A_J,100,BioGraph*
19341,TN,16009,21934323,A_J,100,BioGraph*
19342,TN,22704,21953470,A_J,100,BioGraph*
19343,TN,95275,21982401,A_J,100,BioGraph*
19344,TN,39661,22118814,A_J,100,BioGraph*
19345,TN,17982,22159259,A_J,100,BioGraph*
19346,TN,75344,22178624,A_J,100,BioGraph*
19347,TN,21771,22409688,A_J,100,BioGraph*
19348,TN,28641,22431541,A_J,100,BioGraph*
19349,TN,183799,22460433,A_J,100,BioGraph*
19350,TN,183799,22460433,A_J,100,BioGraph*
19351,TN,70706,22651680,A_J,100,BioGraph*
19352,TN,239917,23510746,A_J,100,BioGraph*
19353,TN,239917,23510746,A_J,100,BioGraph*
19354,TN,39228,23753994,A_J,100,BioGraph*
19355,TN,28012,23957515,A_J,100,BioGraph*
19356,TN,8680,24287505,A_J,100,BioGraph*
19357,TN,8699,24300016,A_J,100,BioGraph*
19358,TN,16559,24308924,A_J,100,BioGraph*
19359,TN,66958,24325576,A_J,100,BioGraph*
19360,TN,55056,24392596,A_J,100,BioGraph*
19361,TN,2730,24449262,A_J,100,BioGraph*
19362,TN,41687,24452207,A_J,100,BioGraph*
19363,TN,413774,24494179,A_J,100,BioGraph*
19364,TN,413774,24494179,A_J,100,BioGraph*
19365,TN,413774,24494179,A_J,100,BioGraph*
19366,TN,124619,24908493,A_J,100,BioGraph*
19367,TN,6926,25203703,A_J,100,BioGraph*
19368,TN,66712,25233034,A_J,100,BioGraph*
19369,TN,15910,25895092,A_J,100,BioGraph*
19370,TN,20792,25911177,A_J,100,BioGraph*
19371,TN,337209,25932693,A_J,100,BioGraph*
19372,TN,48459,26344057,A_J,100,BioGraph*
19373,TN,569199,26395734,A_J,100,BioGraph*
19374,TN,359353,27133476,A_J,100,BioGraph*
19375,TN,391301,27758163,A_J,100,BioGraph*
19376,TN,51957,28156132,A_J,100,BioGraph*
19377,TN,269290,28210208,A_J,100,BioGraph*
19378,TN,45720,28480607,A_J,100,BioGraph*
19379,TN,19564,28526829,A_J,100,BioGraph*
19380,TN,28626,28546498,A_J,100,BioGraph*
19381,TN,109430,28575804,A_J,100,BioGraph*
19382,TN,1491224,30594260,A_J,100,BioGraph*
19383,TN,1491224,30594260,A_J,100,BioGraph*
19384,TN,115959,32087212,A_J,100,BioGraph*
19385,TN,361382,32377039,A_J,100,BioGraph*
19386,TN,28128,32738635,A_J,100,BioGraph*
19387,TN,21244,32766903,A_J,100,BioGraph*
19388,TN,88176,32788347,A_J,100,BioGraph*
19389,TN,105297,32879442,A_J,100,BioGraph*
19390,TN,11638,34380599,A_J,100,BioGraph*
19391,TN,369936,34392350,A_J,100,BioGraph*
19392,TN,369936,34392350,A_J,100,BioGraph*
19393,TN,369936,34392350,A_J,100,BioGraph*
19394,TN,102185,34762511,A_J,100,BioGraph*
19395,TN,115458,34866489,A_J,100,BioGraph*
19396,TN,30600,35079811,A_J,100,BioGraph*
19397,TN,1358880,35110486,A_J,100,BioGraph*
19398,TN,39085,36763847,A_J,100,BioGraph*
19399,TN,254854,36803143,A_J,100,BioGraph*
19400,TN,422755,37058405,A_J,100,BioGraph*
19401,TN,136087,37481342,A_J,100,BioGraph*
19402,TN,4620,37799193,A_J,100,BioGraph*
19403,TN,39924,37803941,A_J,100,BioGraph*
19404,TN,234511,37844450,A_J,100,BioGraph*
19405,TN,234511,37844450,A_J,100,BioGraph*
19406,TN,234511,37844450,A_J,100,BioGraph*
19407,TN,234511,37844450,A_J,100,BioGraph*
19408,TN,234511,37844450,A_J,100,BioGraph*
19409,TN,234511,37844450,A_J,100,BioGraph*
19410,TN,159586,38215431,A_J,100,BioGraph*
19411,TN,154889,38382083,A_J,100,BioGraph*
19412,TN,154889,38382083,A_J,100,BioGraph*
19413,TN,154889,38382083,A_J,100,BioGraph*
19414,TN,291475,38537052,A_J,100,BioGraph*
19415,TN,104511,38847747,A_J,100,BioGraph*
19416,TN,35990,38952333,A_J,100,BioGraph*
19417,TN,7967,38988539,A_J,100,BioGraph*
19418,TN,17565,38996622,A_J,100,BioGraph*
19419,TN,2649,39142996,A_J,100,BioGraph*
19420,TN,4103,39388318,A_J,100,BioGraph*
19421,TN,13769,39398659,A_J,100,BioGraph*
19422,TN,78272,39419823,A_J,100,BioGraph*
19423,TN,7654,39498245,A_J,100,BioGraph*
19424,TN,10534,39505989,A_J,100,BioGraph*
19425,TN,901,39516781,A_J,100,BioGraph*
19426,TN,12931,39524259,A_J,100,BioGraph*
19427,TN,62110,39537801,A_J,100,BioGraph*
19428,TN,69066,39951340,A_J,100,BioGraph*
19429,TN,69066,39951340,A_J,100,BioGraph*
19430,TN,69066,39951340,A_J,100,BioGraph*
19431,TN,5221,40096341,A_J,100,BioGraph*
19432,TN,414479,40102200,A_J,100,BioGraph*
19433,TN,414479,40102200,A_J,100,BioGraph*
19434,TN,414479,40102200,A_J,100,BioGraph*
19435,TN,414479,40102200,A_J,100,BioGraph*
19436,TN,414479,40102200,A_J,100,BioGraph*
19437,TN,414479,40102200,A_J,100,BioGraph*
19438,TN,74369,40547391,A_J,100,BioGraph*
19439,TN,11643,40923240,A_J,100,BioGraph*
19440,TN,22678,41371040,A_J,100,BioGraph*
19441,TN,97448,41394973,A_J,100,BioGraph*
19442,TN,97448,41394973,A_J,100,BioGraph*
19443,TN,120977,41526971,A_J,100,BioGraph*
19444,TN,114525,41648149,A_J,100,BioGraph*
19445,TN,52403,41769408,A_J,100,BioGraph*
19446,TN,52403,41769408,A_J,100,BioGraph*
19447,TN,50688,41822444,A_J,100,BioGraph*
19448,TN,12606,42085144,A_J,100,BioGraph*
19449,TN,12606,42085144,A_J,100,BioGraph*
19450,TN,11669,42097941,A_J,100,BioGraph*
19451,TN,11669,42097941,A_J,100,BioGraph*
19452,TN,215081,42109817,A_J,100,BioGraph*
19453,TN,215081,42109817,A_J,100,BioGraph*
19454,TN,20966,42325002,A_J,100,BioGraph*
19455,TN,90993,42350309,A_J,100,BioGraph*
19456,TN,21884,42441534,A_J,100,BioGraph*
19457,TN,84884,42463708,A_J,100,BioGraph*
19458,TN,6558,42548717,A_J,100,BioGraph*
19459,TN,213943,42558883,A_J,100,BioGraph*
19460,TN,213943,42558883,A_J,100,BioGraph*
19461,TN,213943,42558883,A_J,100,BioGraph*
19462,TN,58583,42939823,A_J,100,BioGraph*
19463,TN,13943,43005059,A_J,100,BioGraph*
19464,TN,55264,43020043,A_J,100,BioGraph*
19465,TN,63435,43081559,A_J,100,BioGraph*
19466,TN,93887,43145196,A_J,100,BioGraph*
19467,TN,110457,43523460,A_J,100,BioGraph*
19468,TN,230691,43634125,A_J,100,BioGraph*
19469,TN,230691,43634125,A_J,100,BioGraph*
19470,TN,121783,44004127,A_J,100,BioGraph*
19471,TN,106414,44224942,A_J,100,BioGraph*
19472,TN,106414,44224942,A_J,100,BioGraph*
19473,TN,184991,44331420,A_J,100,BioGraph*
19474,TN,184991,44331420,A_J,100,BioGraph*
19475,TN,12985,44613068,A_J,100,BioGraph*
19476,TN,463375,44626707,A_J,100,BioGraph*
19477,TN,117971,45096481,A_J,100,BioGraph*
19478,TN,117971,45096481,A_J,100,BioGraph*
19479,TN,117971,45096481,A_J,100,BioGraph*
19480,TN,117971,45096481,A_J,100,BioGraph*
19481,TN,4998,45214625,A_J,100,BioGraph*
19482,TN,216229,45219824,A_J,100,BioGraph*
19483,TN,216229,45219824,A_J,100,BioGraph*
19484,TN,216229,45219824,A_J,100,BioGraph*
19485,TN,52840,45706227,A_J,100,BioGraph*
19486,TN,52840,45706227,A_J,100,BioGraph*
19487,TN,51302,45759299,A_J,100,BioGraph*
19488,TN,207116,45810876,A_J,100,BioGraph*
19489,TN,30486,46018216,A_J,100,BioGraph*
19490,TN,30486,46018216,A_J,100,BioGraph*
19491,TN,140998,46086076,A_J,100,BioGraph*
19492,TN,1972,46227274,A_J,100,BioGraph*
19493,TN,304823,46229458,A_J,100,BioGraph*
19494,TN,304823,46229458,A_J,100,BioGraph*
19495,TN,2223,46534451,A_J,100,BioGraph*
19496,TN,1733,46536882,A_J,100,BioGraph*
19497,TN,6646,46538794,A_J,100,BioGraph*
19498,TN,21202,46545653,A_J,100,BioGraph*
19499,TN,45813,46651658,A_J,100,BioGraph*
19500,TN,21096,46697607,A_J,100,BioGraph*
19501,TN,153081,46849912,A_J,100,BioGraph*
19502,TN,155144,47003063,A_J,100,BioGraph*
19503,TN,13038,47158920,A_J,100,BioGraph*
19504,TN,43560,47172145,A_J,100,BioGraph*
19505,TN,263964,47490549,A_J,100,BioGraph*
19506,TN,23547,47950025,A_J,100,BioGraph*
19507,TN,50923,48054706,A_J,100,BioGraph*
19508,TN,50923,48054706,A_J,100,BioGraph*
19509,TN,119774,48106029,A_J,100,BioGraph*
19510,TN,201468,48232285,A_J,100,BioGraph*
19511,TN,82738,48433975,A_J,100,BioGraph*
19512,TN,82738,48433975,A_J,100,BioGraph*
19513,TN,688516,49862552,A_J,100,BioGraph*
19514,TN,40435,50557877,A_J,100,BioGraph*
19515,TN,25315,50601956,A_J,100,BioGraph*
19516,TN,5968,50629268,A_J,100,BioGraph*
19517,TN,118840,50635330,A_J,100,BioGraph*
19518,TN,118840,50635330,A_J,100,BioGraph*
19519,TN,135136,50756163,A_J,100,BioGraph*
19520,TN,135136,50756163,A_J,100,BioGraph*
19521,TN,135136,50756163,A_J,100,BioGraph*
19522,TN,135136,50756163,A_J,100,BioGraph*
19523,TN,135136,50756163,A_J,100,BioGraph*
19524,TN,135136,50756163,A_J,100,BioGraph*
19525,TN,16145,51092362,A_J,100,BioGraph*
19526,TN,378251,52460759,A_J,100,BioGraph*
19527,TN,128518,52839411,A_J,100,BioGraph*
19528,TN,14238,52971306,A_J,100,BioGraph*
19529,TN,834172,52990946,A_J,100,BioGraph*
19530,TN,834172,52990946,A_J,100,BioGraph*
19531,TN,534660,53882978,A_J,100,BioGraph*
19532,TN,577226,54417734,A_J,100,BioGraph*
19533,TN,453280,55001538,A_J,100,BioGraph*
19534,TN,453280,55001538,A_J,100,BioGraph*
19535,TN,453280,55001538,A_J,100,BioGraph*
19536,TN,63278,55455056,A_J,100,BioGraph*
19537,TN,46874,57740565,A_J,100,BioGraph*
19538,TN,180082,57832504,A_J,100,BioGraph*
19539,TN,180082,57832504,A_J,100,BioGraph*
19540,TN,180082,57832504,A_J,100,BioGraph*
19541,TN,154802,58014477,A_J,100,BioGraph*
